   2.000000      0.5500000      0.6841634    
   2.000000      0.5750000      0.6961483    
   2.000000      0.6000000      0.7107378    
   2.000000      0.6250000      0.7271599    
   2.000000      0.6500000      0.7449374    
   2.000000      0.6750000      0.7637488    
   2.000000      0.7000000      0.7833670    
   2.000000      0.7250000      0.8036268    
   2.000000      0.7500000      0.8244051    
